"fdate","vdate","geounit","soilm"
"1981-03-01","1981-03-01","BRA.RJ.02",417.5
"1981-03-01","1981-03-01","BRA.RJ.03",475.8
"1981-03-01","1981-03-01","BRA.RJ.04",437.6
"1981-03-01","1981-03-01","BRA.RJ.05",506.8
"1981-03-01","1981-03-01","BRA.RJ.06",461.6
"1981-03-01","1981-03-01","BRA.RN.01",229.6
"1981-03-01","1981-03-01","BRA.RN.02",251.7
"1981-03-01","1981-03-01","BRA.RN.03",284.9
"1981-03-01","1981-03-01","BRA.RN.04",309.2
"1981-03-01","1981-03-01","BRA.RO.01",633.5
"1981-03-01","1981-03-01","BRA.RO.02",637.3
"1981-03-01","1981-03-01","BRA.RR.01",341.9
"1981-03-01","1981-03-01","BRA.RR.02",410.5
"1981-03-01","1981-03-01","BRA.RS.01",455.1
"1981-03-01","1981-03-01","BRA.RS.02",546.3
"1981-03-01","1981-03-01","BRA.RS.03",482.8
"1981-03-01","1981-03-01","BRA.RS.04",500.1
"1981-03-01","1981-03-01","BRA.RS.05",500
"1981-03-01","1981-03-01","BRA.RS.06",504
"1981-03-01","1981-03-01","BRA.RS.07",478.8
"1981-03-01","1981-03-01","BRA.SC.01",468.6
"1981-03-01","1981-03-01","BRA.SC.02",536.2
"1981-03-01","1981-03-01","BRA.SC.03",544.5
"1981-03-01","1981-03-01","BRA.SC.04",559.9
"1981-03-01","1981-03-01","BRA.SC.05",573.5
"1981-03-01","1981-03-01","BRA.SC.06",577.5
"1981-03-01","1981-03-01","BRA.SE.01",211.9
"1981-03-01","1981-03-01","BRA.SE.02",261.8
"1981-03-01","1981-03-01","BRA.SE.03",283.8
"1981-03-01","1981-03-01","BRA.SP.01",486.7
"1981-03-01","1981-03-01","BRA.SP.02",568.4
"1981-03-01","1981-03-01","BRA.SP.03",441.1
"1981-03-01","1981-03-01","BRA.SP.04",534.9
"1981-03-01","1981-03-01","BRA.SP.05",537.6
"1981-03-01","1981-03-01","BRA.SP.06",557
"1981-03-01","1981-03-01","BRA.SP.07",566.7
"1981-03-01","1981-03-01","BRA.SP.08",453.1
"1981-03-01","1981-03-01","BRA.SP.09",496.8
"1981-03-01","1981-03-01","BRA.SP.10",507.9
"1981-03-01","1981-03-01","BRA.SP.11",583.9
"1981-03-01","1981-03-01","BRA.SP.12",599.9
"1981-03-01","1981-03-01","BRA.SP.13",531.3
"1981-03-01","1981-03-01","BRA.SP.14",642.4
"1981-03-01","1981-03-01","BRA.SP.15",577.9
"1981-03-01","1981-03-01","BRA.TO.01",624.7
"1981-03-01","1981-03-01","BRA.TO.02",632.5
"1981-04-01","1981-04-01","BRA.AC.01",579.8
"1981-04-01","1981-04-01","BRA.AC.02",577.4
"1981-04-01","1981-04-01","BRA.AL.01",289.8
"1981-04-01","1981-04-01","BRA.AL.02",286.9
"1981-04-01","1981-04-01","BRA.AL.03",373
"1981-04-01","1981-04-01","BRA.AM.01",593.1
"1981-04-01","1981-04-01","BRA.AM.02",628.9
"1981-04-01","1981-04-01","BRA.AM.03",557.7
"1981-04-01","1981-04-01","BRA.AM.04",609.6
"1981-04-01","1981-04-01","BRA.AP.01",588.6
"1981-04-01","1981-04-01","BRA.AP.02",561
"1981-04-01","1981-04-01","BRA.BA.01",573.1
"1981-04-01","1981-04-01","BRA.BA.02",430
"1981-04-01","1981-04-01","BRA.BA.03",523
"1981-04-01","1981-04-01","BRA.BA.04",466.8
"1981-04-01","1981-04-01","BRA.BA.05",496.9
"1981-04-01","1981-04-01","BRA.BA.06",502.9
"1981-04-01","1981-04-01","BRA.BA.07",531.8
"1981-04-01","1981-04-01","BRA.CE.01",394.3
"1981-04-01","1981-04-01","BRA.CE.02",377.9
"1981-04-01","1981-04-01","BRA.CE.03",463.6
"1981-04-01","1981-04-01","BRA.CE.04",379.8
"1981-04-01","1981-04-01","BRA.CE.05",348.9
"1981-04-01","1981-04-01","BRA.CE.06",498.7
"1981-04-01","1981-04-01","BRA.CE.07",475.1
"1981-04-01","1981-04-01","BRA.DF.01",590.1
"1981-04-01","1981-04-01","BRA.ES.01",552.5
"1981-04-01","1981-04-01","BRA.ES.02",542.4
"1981-04-01","1981-04-01","BRA.ES.03",577.1
"1981-04-01","1981-04-01","BRA.ES.04",579.4
"1981-04-01","1981-04-01","BRA.GO.01",584.6
"1981-04-01","1981-04-01","BRA.GO.02",580.6
"1981-04-01","1981-04-01","BRA.GO.03",566
"1981-04-01","1981-04-01","BRA.GO.04",592.1
"1981-04-01","1981-04-01","BRA.GO.05",557.5
"1981-04-01","1981-04-01","BRA.MA.01",504.4
"1981-04-01","1981-04-01","BRA.MA.02",507.7
"1981-04-01","1981-04-01","BRA.MA.03",501.9
"1981-04-01","1981-04-01","BRA.MA.04",491.3
"1981-04-01","1981-04-01","BRA.MA.05",550.7
"1981-04-01","1981-04-01","BRA.MG.01",576.5
"1981-04-01","1981-04-01","BRA.MG.02",550.9
"1981-04-01","1981-04-01","BRA.MG.03",521.9
"1981-04-01","1981-04-01","BRA.MG.04",512
"1981-04-01","1981-04-01","BRA.MG.05",548.1
"1981-04-01","1981-04-01","BRA.MG.06",550
"1981-04-01","1981-04-01","BRA.MG.07",551.3
"1981-04-01","1981-04-01","BRA.MG.08",557.3
"1981-04-01","1981-04-01","BRA.MG.09",547.3
"1981-04-01","1981-04-01","BRA.MG.10",545.4
"1981-04-01","1981-04-01","BRA.MG.11",549.9
"1981-04-01","1981-04-01","BRA.MG.12",552
"1981-04-01","1981-04-01","BRA.MS.01",465.8
"1981-04-01","1981-04-01","BRA.MS.02",513.3
"1981-04-01","1981-04-01","BRA.MS.03",491.1
"1981-04-01","1981-04-01","BRA.MS.04",451.2
"1981-04-01","1981-04-01","BRA.MT.01",601.9
"1981-04-01","1981-04-01","BRA.MT.02",596.4
"1981-04-01","1981-04-01","BRA.MT.03",571.4
"1981-04-01","1981-04-01","BRA.MT.04",543.6
"1981-04-01","1981-04-01","BRA.MT.05",595.4
"1981-04-01","1981-04-01","BRA.PA.01",477.5
"1981-04-01","1981-04-01","BRA.PA.02",510.4
"1981-04-01","1981-04-01","BRA.PA.03",541.8
"1981-04-01","1981-04-01","BRA.PA.04",540.1
"1981-04-01","1981-04-01","BRA.PA.05",539
"1981-04-01","1981-04-01","BRA.PA.06",572.7
"1981-04-01","1981-04-01","BRA.PB.01",475.5
"1981-04-01","1981-04-01","BRA.PB.02",373.7
"1981-04-01","1981-04-01","BRA.PB.03",359.6
"1981-04-01","1981-04-01","BRA.PB.04",364.5
"1981-04-01","1981-04-01","BRA.PE.01",385.5
"1981-04-01","1981-04-01","BRA.PE.02",316.4
"1981-04-01","1981-04-01","BRA.PE.03",359.6
"1981-04-01","1981-04-01","BRA.PE.04",410.8
"1981-04-01","1981-04-01","BRA.PE.05",400.8
"1981-04-01","1981-04-01","BRA.PI.01",479.1
"1981-04-01","1981-04-01","BRA.PI.02",455.8
"1981-04-01","1981-04-01","BRA.PI.03",527.4
"1981-04-01","1981-04-01","BRA.PI.04",407.9
"1981-04-01","1981-04-01","BRA.PR.01",426.4
"1981-04-01","1981-04-01","BRA.PR.02",468.1
"1981-04-01","1981-04-01","BRA.PR.03",478.3
"1981-04-01","1981-04-01","BRA.PR.04",486.6
"1981-04-01","1981-04-01","BRA.PR.05",494.5
"1981-04-01","1981-04-01","BRA.PR.06",459
"1981-04-01","1981-04-01","BRA.PR.07",465.4
"1981-04-01","1981-04-01","BRA.PR.08",493.8
"1981-04-01","1981-04-01","BRA.PR.09",491.7
"1981-04-01","1981-04-01","BRA.PR.10",537.7
"1981-04-01","1981-04-01","BRA.RJ.01",528
"1981-04-01","1981-04-01","BRA.RJ.02",432.8
"1981-04-01","1981-04-01","BRA.RJ.03",467
"1981-04-01","1981-04-01","BRA.RJ.04",420.8
"1981-04-01","1981-04-01","BRA.RJ.05",495.9
"1981-04-01","1981-04-01","BRA.RJ.06",447.6
"1981-04-01","1981-04-01","BRA.RN.01",317.6
"1981-04-01","1981-04-01","BRA.RN.02",357.5
"1981-04-01","1981-04-01","BRA.RN.03",399.7
"1981-04-01","1981-04-01","BRA.RN.04",387.9
"1981-04-01","1981-04-01","BRA.RO.01",601.2
"1981-04-01","1981-04-01","BRA.RO.02",594.6
"1981-04-01","1981-04-01","BRA.RR.01",426.5
"1981-04-01","1981-04-01","BRA.RR.02",461.1
"1981-04-01","1981-04-01","BRA.RS.01",442.2
"1981-04-01","1981-04-01","BRA.RS.02",521.8
"1981-04-01","1981-04-01","BRA.RS.03",454.4
"1981-04-01","1981-04-01","BRA.RS.04",465.6
"1981-04-01","1981-04-01","BRA.RS.05",466.2
"1981-04-01","1981-04-01","BRA.RS.06",461.3
"1981-04-01","1981-04-01","BRA.RS.07",440.7
"1981-04-01","1981-04-01","BRA.SC.01",473.6
"1981-04-01","1981-04-01","BRA.SC.02",527.2
"1981-04-01","1981-04-01","BRA.SC.03",536
"1981-04-01","1981-04-01","BRA.SC.04",555.9
"1981-04-01","1981-04-01","BRA.SC.05",573.1
"1981-04-01","1981-04-01","BRA.SC.06",563.7
"1981-04-01","1981-04-01","BRA.SE.01",287.2
"1981-04-01","1981-04-01","BRA.SE.02",345.7
"1981-04-01","1981-04-01","BRA.SE.03",360.5
"1981-04-01","1981-04-01","BRA.SP.01",470.5
"1981-04-01","1981-04-01","BRA.SP.02",539.8
"1981-04-01","1981-04-01","BRA.SP.03",430
"1981-04-01","1981-04-01","BRA.SP.04",499
"1981-04-01","1981-04-01","BRA.SP.05",496.7
"1981-04-01","1981-04-01","BRA.SP.06",509.3
"1981-04-01","1981-04-01","BRA.SP.07",525.6
"1981-04-01","1981-04-01","BRA.SP.08",435.8
"1981-04-01","1981-04-01","BRA.SP.09",468.3
"1981-04-01","1981-04-01","BRA.SP.10",484.3
"1981-04-01","1981-04-01","BRA.SP.11",554.6
"1981-04-01","1981-04-01","BRA.SP.12",559.9
"1981-04-01","1981-04-01","BRA.SP.13",508.8
"1981-04-01","1981-04-01","BRA.SP.14",616.9
"1981-04-01","1981-04-01","BRA.SP.15",547.3
"1981-04-01","1981-04-01","BRA.TO.01",603.5
"1981-04-01","1981-04-01","BRA.TO.02",620.5
"1981-05-01","1981-05-01","BRA.AC.01",550.8
"1981-05-01","1981-05-01","BRA.AC.02",530.8
"1981-05-01","1981-05-01","BRA.AL.01",249.7
"1981-05-01","1981-05-01","BRA.AL.02",272.3
"1981-05-01","1981-05-01","BRA.AL.03",367.3
"1981-05-01","1981-05-01","BRA.AM.01",616.9
"1981-05-01","1981-05-01","BRA.AM.02",617.4
"1981-05-01","1981-05-01","BRA.AM.03",553.2
"1981-05-01","1981-05-01","BRA.AM.04",551.9
"1981-05-01","1981-05-01","BRA.AP.01",651.5
"1981-05-01","1981-05-01","BRA.AP.02",620.2
"1981-05-01","1981-05-01","BRA.BA.01",480.3
"1981-05-01","1981-05-01","BRA.BA.02",365.2
"1981-05-01","1981-05-01","BRA.BA.03",472.6
"1981-05-01","1981-05-01","BRA.BA.04",422.1
"1981-05-01","1981-05-01","BRA.BA.05",511.9
"1981-05-01","1981-05-01","BRA.BA.06",456.5
"1981-05-01","1981-05-01","BRA.BA.07",531.7
"1981-05-01","1981-05-01","BRA.CE.01",360.6
"1981-05-01","1981-05-01","BRA.CE.02",338.4
"1981-05-01","1981-05-01","BRA.CE.03",427.7
"1981-05-01","1981-05-01","BRA.CE.04",315.7
"1981-05-01","1981-05-01","BRA.CE.05",299
"1981-05-01","1981-05-01","BRA.CE.06",406.1
"1981-05-01","1981-05-01","BRA.CE.07",396.9
"1981-05-01","1981-05-01","BRA.DF.01",564.6
"1981-05-01","1981-05-01","BRA.ES.01",503.2
"1981-05-01","1981-05-01","BRA.ES.02",503.3
"1981-05-01","1981-05-01","BRA.ES.03",532.1
"1981-05-01","1981-05-01","BRA.ES.04",510.1
"1981-05-01","1981-05-01","BRA.GO.01",455.6
"1981-05-01","1981-05-01","BRA.GO.02",495.3
"1981-05-01","1981-05-01","BRA.GO.03",465.2
"1981-05-01","1981-05-01","BRA.GO.04",532.1
"1981-05-01","1981-05-01","BRA.GO.05",462.3
"1981-05-01","1981-05-01","BRA.MA.01",532.3
"1981-05-01","1981-05-01","BRA.MA.02",461.9
"1981-05-01","1981-05-01","BRA.MA.03",408.1
"1981-05-01","1981-05-01","BRA.MA.04",415.8
"1981-05-01","1981-05-01","BRA.MA.05",451.1
"1981-05-01","1981-05-01","BRA.MG.01",505.9
"1981-05-01","1981-05-01","BRA.MG.02",475.6
"1981-05-01","1981-05-01","BRA.MG.03",468.9
"1981-05-01","1981-05-01","BRA.MG.04",481.3
"1981-05-01","1981-05-01","BRA.MG.05",468.4
"1981-05-01","1981-05-01","BRA.MG.06",460.9
"1981-05-01","1981-05-01","BRA.MG.07",476.2
"1981-05-01","1981-05-01","BRA.MG.08",498.7
"1981-05-01","1981-05-01","BRA.MG.09",467
"1981-05-01","1981-05-01","BRA.MG.10",471.4
"1981-05-01","1981-05-01","BRA.MG.11",470.9
"1981-05-01","1981-05-01","BRA.MG.12",479.8
"1981-05-01","1981-05-01","BRA.MS.01",378.8
"1981-05-01","1981-05-01","BRA.MS.02",421.5
"1981-05-01","1981-05-01","BRA.MS.03",410.9
"1981-05-01","1981-05-01","BRA.MS.04",405.2
"1981-05-01","1981-05-01","BRA.MT.01",493.7
"1981-05-01","1981-05-01","BRA.MT.02",456.6
"1981-05-01","1981-05-01","BRA.MT.03",471.4
"1981-05-01","1981-05-01","BRA.MT.04",446.3
"1981-05-01","1981-05-01","BRA.MT.05",482.6
"1981-05-01","1981-05-01","BRA.PA.01",524.4
"1981-05-01","1981-05-01","BRA.PA.02",547.2
"1981-05-01","1981-05-01","BRA.PA.03",594.6
"1981-05-01","1981-05-01","BRA.PA.04",549.6
"1981-05-01","1981-05-01","BRA.PA.05",471.8
"1981-05-01","1981-05-01","BRA.PA.06",477.2
"1981-05-01","1981-05-01","BRA.PB.01",380.7
"1981-05-01","1981-05-01","BRA.PB.02",310.7
"1981-05-01","1981-05-01","BRA.PB.03",318.5
"1981-05-01","1981-05-01","BRA.PB.04",364.3
"1981-05-01","1981-05-01","BRA.PE.01",325.3
"1981-05-01","1981-05-01","BRA.PE.02",263.2
"1981-05-01","1981-05-01","BRA.PE.03",328.9
"1981-05-01","1981-05-01","BRA.PE.04",401.4
"1981-05-01","1981-05-01","BRA.PE.05",409.5
"1981-05-01","1981-05-01","BRA.PI.01",447.9
"1981-05-01","1981-05-01","BRA.PI.02",371.8
"1981-05-01","1981-05-01","BRA.PI.03",437
"1981-05-01","1981-05-01","BRA.PI.04",333.1
"1981-05-01","1981-05-01","BRA.PR.01",396.5
"1981-05-01","1981-05-01","BRA.PR.02",444
"1981-05-01","1981-05-01","BRA.PR.03",437.2
"1981-05-01","1981-05-01","BRA.PR.04",438.8
"1981-05-01","1981-05-01","BRA.PR.05",449.2
"1981-05-01","1981-05-01","BRA.PR.06",455
"1981-05-01","1981-05-01","BRA.PR.07",446.8
"1981-05-01","1981-05-01","BRA.PR.08",468.7
"1981-05-01","1981-05-01","BRA.PR.09",453.9
"1981-05-01","1981-05-01","BRA.PR.10",492.5
"1981-05-01","1981-05-01","BRA.RJ.01",459.5
"1981-05-01","1981-05-01","BRA.RJ.02",376.3
"1981-05-01","1981-05-01","BRA.RJ.03",400.2
"1981-05-01","1981-05-01","BRA.RJ.04",373.1
"1981-05-01","1981-05-01","BRA.RJ.05",430.7
"1981-05-01","1981-05-01","BRA.RJ.06",391.9
"1981-05-01","1981-05-01","BRA.RN.01",265.6
"1981-05-01","1981-05-01","BRA.RN.02",299
"1981-05-01","1981-05-01","BRA.RN.03",360.6
"1981-05-01","1981-05-01","BRA.RN.04",384.2
"1981-05-01","1981-05-01","BRA.RO.01",539.9
"1981-05-01","1981-05-01","BRA.RO.02",509.7
"1981-05-01","1981-05-01","BRA.RR.01",571.6
"1981-05-01","1981-05-01","BRA.RR.02",559.1
"1981-05-01","1981-05-01","BRA.RS.01",426.2
"1981-05-01","1981-05-01","BRA.RS.02",494.9
"1981-05-01","1981-05-01","BRA.RS.03",447
"1981-05-01","1981-05-01","BRA.RS.04",460.9
"1981-05-01","1981-05-01","BRA.RS.05",460.9
"1981-05-01","1981-05-01","BRA.RS.06",455.2
"1981-05-01","1981-05-01","BRA.RS.07",461.5
"1981-05-01","1981-05-01","BRA.SC.01",449.2
"1981-05-01","1981-05-01","BRA.SC.02",486.1
"1981-05-01","1981-05-01","BRA.SC.03",501.2
"1981-05-01","1981-05-01","BRA.SC.04",511.2
"1981-05-01","1981-05-01","BRA.SC.05",526.9
"1981-05-01","1981-05-01","BRA.SC.06",521.3
"1981-05-01","1981-05-01","BRA.SE.01",270.2
"1981-05-01","1981-05-01","BRA.SE.02",347
"1981-05-01","1981-05-01","BRA.SE.03",373.6
"1981-05-01","1981-05-01","BRA.SP.01",397.4
"1981-05-01","1981-05-01","BRA.SP.02",462
"1981-05-01","1981-05-01","BRA.SP.03",363.6
"1981-05-01","1981-05-01","BRA.SP.04",430.8
"1981-05-01","1981-05-01","BRA.SP.05",420.7
"1981-05-01","1981-05-01","BRA.SP.06",436
"1981-05-01","1981-05-01","BRA.SP.07",455.7
"1981-05-01","1981-05-01","BRA.SP.08",371.7
"1981-05-01","1981-05-01","BRA.SP.09",406
"1981-05-01","1981-05-01","BRA.SP.10",426.7
"1981-05-01","1981-05-01","BRA.SP.11",497.7
"1981-05-01","1981-05-01","BRA.SP.12",500.4
"1981-05-01","1981-05-01","BRA.SP.13",440.5
"1981-05-01","1981-05-01","BRA.SP.14",564.2
"1981-05-01","1981-05-01","BRA.SP.15",490.1
"1981-05-01","1981-05-01","BRA.TO.01",481.4
"1981-05-01","1981-05-01","BRA.TO.02",505.7
"1981-06-01","1981-06-01","BRA.AC.01",506.3
"1981-06-01","1981-06-01","BRA.AC.02",462
"1981-06-01","1981-06-01","BRA.AL.01",227
"1981-06-01","1981-06-01","BRA.AL.02",273.9
"1981-06-01","1981-06-01","BRA.AL.03",392.7
"1981-06-01","1981-06-01","BRA.AM.01",601.1
"1981-06-01","1981-06-01","BRA.AM.02",592
"1981-06-01","1981-06-01","BRA.AM.03",523.1
"1981-06-01","1981-06-01","BRA.AM.04",499.8
"1981-06-01","1981-06-01","BRA.AP.01",649.3
"1981-06-01","1981-06-01","BRA.AP.02",607.5
"1981-06-01","1981-06-01","BRA.BA.01",417.7
"1981-06-01","1981-06-01","BRA.BA.02",307
"1981-06-01","1981-06-01","BRA.BA.03",429.9
"1981-06-01","1981-06-01","BRA.BA.04",389.1
"1981-06-01","1981-06-01","BRA.BA.05",526.9
"1981-06-01","1981-06-01","BRA.BA.06",411.7
"1981-06-01","1981-06-01","BRA.BA.07",522.8
"1981-06-01","1981-06-01","BRA.CE.01",296.9
"1981-06-01","1981-06-01","BRA.CE.02",282.1
"1981-06-01","1981-06-01","BRA.CE.03",366.4
"1981-06-01","1981-06-01","BRA.CE.04",248.2
"1981-06-01","1981-06-01","BRA.CE.05",234.3
"1981-06-01","1981-06-01","BRA.CE.06",332.1
"1981-06-01","1981-06-01","BRA.CE.07",331
"1981-06-01","1981-06-01","BRA.DF.01",533.5
"1981-06-01","1981-06-01","BRA.ES.01",468.3
"1981-06-01","1981-06-01","BRA.ES.02",476.6
"1981-06-01","1981-06-01","BRA.ES.03",501.3
"1981-06-01","1981-06-01","BRA.ES.04",459.1
"1981-06-01","1981-06-01","BRA.GO.01",396.5
"1981-06-01","1981-06-01","BRA.GO.02",431.8
"1981-06-01","1981-06-01","BRA.GO.03",414.3
"1981-06-01","1981-06-01","BRA.GO.04",488
"1981-06-01","1981-06-01","BRA.GO.05",421.6
"1981-06-01","1981-06-01","BRA.MA.01",486
"1981-06-01","1981-06-01","BRA.MA.02",393.5
"1981-06-01","1981-06-01","BRA.MA.03",322.8
"1981-06-01","1981-06-01","BRA.MA.04",329.8
"1981-06-01","1981-06-01","BRA.MA.05",362.6
"1981-06-01","1981-06-01","BRA.MG.01",484.4
"1981-06-01","1981-06-01","BRA.MG.02",427.5
"1981-06-01","1981-06-01","BRA.MG.03",423.3
"1981-06-01","1981-06-01","BRA.MG.04",450.5
"1981-06-01","1981-06-01","BRA.MG.05",436.6
"1981-06-01","1981-06-01","BRA.MG.06",426.3
"1981-06-01","1981-06-01","BRA.MG.07",441.3
"1981-06-01","1981-06-01","BRA.MG.08",449
"1981-06-01","1981-06-01","BRA.MG.09",426.5
"1981-06-01","1981-06-01","BRA.MG.10",432.8
"1981-06-01","1981-06-01","BRA.MG.11",431.9
"1981-06-01","1981-06-01","BRA.MG.12",434.9
"1981-06-01","1981-06-01","BRA.MS.01",344.9
"1981-06-01","1981-06-01","BRA.MS.02",393.7
"1981-06-01","1981-06-01","BRA.MS.03",388.9
"1981-06-01","1981-06-01","BRA.MS.04",397.4
"1981-06-01","1981-06-01","BRA.MT.01",411.2
"1981-06-01","1981-06-01","BRA.MT.02",377.3
"1981-06-01","1981-06-01","BRA.MT.03",409
"1981-06-01","1981-06-01","BRA.MT.04",387.9
"1981-06-01","1981-06-01","BRA.MT.05",424.3
"1981-06-01","1981-06-01","BRA.PA.01",515
"1981-06-01","1981-06-01","BRA.PA.02",552
"1981-06-01","1981-06-01","BRA.PA.03",597.6
"1981-06-01","1981-06-01","BRA.PA.04",519.7
"1981-06-01","1981-06-01","BRA.PA.05",398.6
"1981-06-01","1981-06-01","BRA.PA.06",386.3
"1981-06-01","1981-06-01","BRA.PB.01",310
"1981-06-01","1981-06-01","BRA.PB.02",261.1
"1981-06-01","1981-06-01","BRA.PB.03",300.3
"1981-06-01","1981-06-01","BRA.PB.04",403.8
"1981-06-01","1981-06-01","BRA.PE.01",270.4
"1981-06-01","1981-06-01","BRA.PE.02",220.2
"1981-06-01","1981-06-01","BRA.PE.03",304.9
"1981-06-01","1981-06-01","BRA.PE.04",427.3
"1981-06-01","1981-06-01","BRA.PE.05",464.5
"1981-06-01","1981-06-01","BRA.PI.01",370.9
"1981-06-01","1981-06-01","BRA.PI.02",285.3
"1981-06-01","1981-06-01","BRA.PI.03",353.1
"1981-06-01","1981-06-01","BRA.PI.04",264
"1981-06-01","1981-06-01","BRA.PR.01",389.5
"1981-06-01","1981-06-01","BRA.PR.02",434.6
"1981-06-01","1981-06-01","BRA.PR.03",425.3
"1981-06-01","1981-06-01","BRA.PR.04",417.8
"1981-06-01","1981-06-01","BRA.PR.05",423
"1981-06-01","1981-06-01","BRA.PR.06",450.2
"1981-06-01","1981-06-01","BRA.PR.07",444.4
"1981-06-01","1981-06-01","BRA.PR.08",458.4
"1981-06-01","1981-06-01","BRA.PR.09",430.1
"1981-06-01","1981-06-01","BRA.PR.10",445.4
"1981-06-01","1981-06-01","BRA.RJ.01",423.1
"1981-06-01","1981-06-01","BRA.RJ.02",356.6
"1981-06-01","1981-06-01","BRA.RJ.03",382.4
"1981-06-01","1981-06-01","BRA.RJ.04",361
"1981-06-01","1981-06-01","BRA.RJ.05",407
"1981-06-01","1981-06-01","BRA.RJ.06",377.7
"1981-06-01","1981-06-01","BRA.RN.01",218.5
"1981-06-01","1981-06-01","BRA.RN.02",248.1
"1981-06-01","1981-06-01","BRA.RN.03",329.2
"1981-06-01","1981-06-01","BRA.RN.04",383.6
"1981-06-01","1981-06-01","BRA.RO.01",476.4
"1981-06-01","1981-06-01","BRA.RO.02",437.8
"1981-06-01","1981-06-01","BRA.RR.01",646.7
"1981-06-01","1981-06-01","BRA.RR.02",578.5
"1981-06-01","1981-06-01","BRA.RS.01",423.8
"1981-06-01","1981-06-01","BRA.RS.02",494.4
"1981-06-01","1981-06-01","BRA.RS.03",454.6
"1981-06-01","1981-06-01","BRA.RS.04",485
"1981-06-01","1981-06-01","BRA.RS.05",482.4
"1981-06-01","1981-06-01","BRA.RS.06",467.8
"1981-06-01","1981-06-01","BRA.RS.07",500.8
"1981-06-01","1981-06-01","BRA.SC.01",436.2
"1981-06-01","1981-06-01","BRA.SC.02",443.4
"1981-06-01","1981-06-01","BRA.SC.03",475.5
"1981-06-01","1981-06-01","BRA.SC.04",467.4
"1981-06-01","1981-06-01","BRA.SC.05",487.5
"1981-06-01","1981-06-01","BRA.SC.06",497.5
"1981-06-01","1981-06-01","BRA.SE.01",265.3
"1981-06-01","1981-06-01","BRA.SE.02",343.1
"1981-06-01","1981-06-01","BRA.SE.03",373
"1981-06-01","1981-06-01","BRA.SP.01",371.2
"1981-06-01","1981-06-01","BRA.SP.02",419.8
"1981-06-01","1981-06-01","BRA.SP.03",345.9
"1981-06-01","1981-06-01","BRA.SP.04",399.4
"1981-06-01","1981-06-01","BRA.SP.05",385.2
"1981-06-01","1981-06-01","BRA.SP.06",400.6
"1981-06-01","1981-06-01","BRA.SP.07",419.4
"1981-06-01","1981-06-01","BRA.SP.08",352.7
"1981-06-01","1981-06-01","BRA.SP.09",381.4
"1981-06-01","1981-06-01","BRA.SP.10",403.9
"1981-06-01","1981-06-01","BRA.SP.11",460.8
"1981-06-01","1981-06-01","BRA.SP.12",471.2
"1981-06-01","1981-06-01","BRA.SP.13",421.7
"1981-06-01","1981-06-01","BRA.SP.14",532.8
"1981-06-01","1981-06-01","BRA.SP.15",471.3
"1981-06-01","1981-06-01","BRA.TO.01",402.3
"1981-06-01","1981-06-01","BRA.TO.02",435
"1981-07-01","1981-07-01","BRA.AC.01",463.2
"1981-07-01","1981-07-01","BRA.AC.02",391.6
"1981-07-01","1981-07-01","BRA.AL.01",215.2
"1981-07-01","1981-07-01","BRA.AL.02",281.9
"1981-07-01","1981-07-01","BRA.AL.03",419.1
"1981-07-01","1981-07-01","BRA.AM.01",574
"1981-07-01","1981-07-01","BRA.AM.02",545.9
"1981-07-01","1981-07-01","BRA.AM.03",467
"1981-07-01","1981-07-01","BRA.AM.04",431.2
"1981-07-01","1981-07-01","BRA.AP.01",622
"1981-07-01","1981-07-01","BRA.AP.02",589.3
"1981-07-01","1981-07-01","BRA.BA.01",357.3
"1981-07-01","1981-07-01","BRA.BA.02",260.2
"1981-07-01","1981-07-01","BRA.BA.03",392.8
"1981-07-01","1981-07-01","BRA.BA.04",370.8
"1981-07-01","1981-07-01","BRA.BA.05",533.7
"1981-07-01","1981-07-01","BRA.BA.06",364.6
"1981-07-01","1981-07-01","BRA.BA.07",492.5
"1981-07-01","1981-07-01","BRA.CE.01",229.7
"1981-07-01","1981-07-01","BRA.CE.02",218.8
"1981-07-01","1981-07-01","BRA.CE.03",282.2
"1981-07-01","1981-07-01","BRA.CE.04",191.3
"1981-07-01","1981-07-01","BRA.CE.05",178.5
"1981-07-01","1981-07-01","BRA.CE.06",259.5
"1981-07-01","1981-07-01","BRA.CE.07",266.9
"1981-07-01","1981-07-01","BRA.DF.01",460
"1981-07-01","1981-07-01","BRA.ES.01",422.8
"1981-07-01","1981-07-01","BRA.ES.02",438
"1981-07-01","1981-07-01","BRA.ES.03",459.7
"1981-07-01","1981-07-01","BRA.ES.04",410
"1981-07-01","1981-07-01","BRA.GO.01",332.1
"1981-07-01","1981-07-01","BRA.GO.02",364.2
"1981-07-01","1981-07-01","BRA.GO.03",357.7
"1981-07-01","1981-07-01","BRA.GO.04",423.8
"1981-07-01","1981-07-01","BRA.GO.05",370.5
"1981-07-01","1981-07-01","BRA.MA.01",397
"1981-07-01","1981-07-01","BRA.MA.02",330.4
"1981-07-01","1981-07-01","BRA.MA.03",255.9
"1981-07-01","1981-07-01","BRA.MA.04",254.5
"1981-07-01","1981-07-01","BRA.MA.05",286.3
"1981-07-01","1981-07-01","BRA.MG.01",440.4
"1981-07-01","1981-07-01","BRA.MG.02",375.2
"1981-07-01","1981-07-01","BRA.MG.03",378.5
"1981-07-01","1981-07-01","BRA.MG.04",410.5
"1981-07-01","1981-07-01","BRA.MG.05",393.1
